"V1"	"V2"
"913"	203539541	216.453920603414
"914"	203539549	216.453998116713
"915"	203539606	216.454550398968
"916"	203539765	216.456090975784
"917"	203539913	216.457524971814
"918"	203540044	216.458794252084
"919"	203540176	216.460073221516
"920"	203542044	216.478172576816
"921"	203544404	216.501039
"922"	203544431	216.501150769461
"923"	203544436	216.50117146751
"924"	203544461	216.501274957752
"925"	203547557	216.514091189314
"926"	203758966	217.053641317665
"927"	203759302	217.053671409698
"928"	203759379	217.053678305789
"929"	203759997	217.053733653637
"930"	203760922	217.053813782407
"931"	203762158	217.053918543086
"932"	203766400	217.056617941704
"933"	204693230	218.532163845283
"934"	204714365	218.53620604863
"935"	204714410	218.536218175409
"936"	204717730	218.537118675547
"937"	204719027	218.543342919643
"938"	204731675	218.558412235294
"939"	204831796	218.634910761646
"940"	204833598	218.651681419753
"941"	204839577	218.659603035788
"942"	204839728	218.659686278045
"943"	204843083	218.661536289637
"944"	204843103	218.661547325952
"945"	204851304	218.666644648518
"946"	204851310	218.666649044108
"947"	205137829	219.274393344115
"948"	205141528	219.274701970967
"949"	205141532	219.274702534705
"950"	205142031	219.274772860988
"951"	205143018	219.274911963276
"952"	205289083	219.422111360719
"953"	205289453	219.42413139923
"954"	205290714	219.426303910309
"955"	205290902	219.426330462887
"956"	205885241	220.581182286166
"957"	206007103	220.801890879282
"958"	206456709	221.449531957484
"959"	207855310	222.888945825
"960"	207855326	222.888947939286
"961"	207857414	222.889247443478
"962"	207857482	222.889260452174
"963"	207857910	222.889342330435
"964"	207858517	222.889458452174
"965"	207858552	222.889467243108
"966"	207858606	222.889496431078
"967"	207862532	222.890779264362
"968"	207862952	222.890879899368
"969"	207862964	222.890882774654
"970"	207863103	222.890916080048
"971"	207863109	222.890917517691
"972"	207863545	222.891021986412
"973"	207863684	222.891055291807
"974"	207863821	222.891088117987
"975"	207863876	222.891101296381
"976"	207865828	222.891569009552
"977"	207865876	222.891580510696
"978"	207865977	222.891604711018
"979"	207866853	222.891814606888
"980"	207867397	222.891942149494
"981"	207867423	222.891948049434
"982"	207867524	222.891970968434
"983"	207868097	222.892100994044
"984"	207868142	222.892111205479
"985"	207870651	222.892909224528
"986"	207870659	222.892912058491
"987"	207872561	222.893659086188
"988"	207872684	222.893736283978
"989"	207874438	222.894497407407
"990"	207874595	222.894552648148
"991"	207877916	222.930493460767
"992"	207878509	222.944725037194
"993"	207889977	222.990459442096
"994"	207890085	222.990468114962
"995"	207890903	222.990534208122
"996"	208028538	223.028501541305
"997"	208029661	223.029798532305
"998"	208030464	223.030681644809
"999"	208030718	223.03090510929
"1000"	208035307	223.032621645127
"1001"	208035376	223.032646423729
"1002"	208036361	223.033000147246
"1003"	208041248	223.039907618354
"1004"	209815893	226.365314999446
"1005"	209818087	226.378799357268
"1006"	209818144	226.378837190893
"1007"	209818218	226.378886308231
"1008"	212558909	228.919605930418
"1009"	212630963	228.953958298155
"1010"	212892819	229.296843914867
"1011"	219946184	238.336330640669
"1012"	219946332	238.336334694522
"1013"	219978984	238.351861578358
"1014"	219979154	238.352170972015
"1015"	219979406	238.352629602612
"1016"	219979431	238.352675101679
"1017"	224101481	242.261615717773
"1018"	224101529	242.261623264648
"1019"	224101532	242.261623736328
"1020"	224101536	242.261624365234
"1021"	224106996	242.262479741266
"1022"	224107011	242.26248208907
"1023"	224108041	242.262643304912
"1024"	224108061	242.262646435316
"1025"	224108103	242.262653009166
"1026"	224115234	242.263769154964
"1027"	224116783	242.264011604808
"1028"	224117126	242.264065291249
"1029"	224117170	242.264072178139
"1030"	224120956	242.26463239127
"1031"	224120990	242.264636585228
"1032"	224121004	242.264638312152
"1033"	224122218	242.26478806113
"1034"	224125409	242.26518167644
"1035"	224131855	242.26597680157
"1036"	224131889	242.265980995528
"1037"	224131891	242.265981242232
"1038"	225909729	243.257340596154
"1039"	226712522	243.927914941102
"1040"	227797075	244.541384904326
"1041"	227837450	244.54570440605
"1042"	227837631	244.545709354857
"1043"	227838159	244.545723791158
"1044"	227838343	244.54572882199
"1045"	227838387	244.545730025015
"1046"	227838472	244.54573234904
"1047"	227838730	244.545739403141
"1048"	227838810	244.54574159046
"1049"	227839142	244.545750610561
"1050"	227839253	244.545753541254
"1051"	227839316	244.54575520462
"1052"	227839522	244.545760853049
"1053"	227839555	244.545761774431
"1054"	227839696	244.545765711242
"1055"	227839959	244.545773054372
"1056"	227840314	244.545782966201
"1057"	227840315	244.545782994122
"1058"	227840394	244.545785199853
"1059"	227840433	244.545786288758
"1060"	227840487	244.545787796473
"1061"	227840544	244.54578938795
"1062"	227849890	244.546046185739
"1063"	227849951	244.546047850352
"1064"	227850052	244.546050606514
"1065"	227850095	244.54605177993
"1066"	227853678	244.546149631679
"1067"	227856640	244.546231613139
"1068"	227856665	244.546232297445
"1069"	227856671	244.546232461679
"1070"	228451560	244.765600912195
"1071"	229045733	245.134265198641
"1072"	229045830	245.134382521196
"1073"	229045855	245.134412758967
"1074"	229046059	245.134659499185
"1075"	229046087	245.134693365489
"1076"	229046117	245.134729650815
"1077"	229046138	245.134755050543
"1078"	229046187	245.134814316576
"1079"	229046215	245.13484818288
"1080"	229070804	245.195167516013
"1081"	233402702	252.490944
"1082"	233411809	252.493425008403
"1083"	233411931	252.493494570796
"1084"	233411969	252.493523659292
"1085"	233412297	252.493835379447
"1086"	233412436	252.493991466667
"1087"	233424010	252.505982708333
"1088"	233424083	252.506349229167
"1089"	233443904	252.688983741736
"1090"	233443916	252.68898460768
"1091"	233449800	252.689525373626
"1092"	233449811	252.689527186813
"1093"	233459169	252.699012175111
"1094"	233782146	253.489549980392
"1095"	239032860	265.730515315708
"1096"	239057078	265.73377315942
"1097"	239098522	265.742111227539
"1098"	239166597	265.779241366255
"1099"	241894795	272.864506091503
"1100"	245217363	280.064013004857
"1101"	245217658	280.064090682415
"1102"	245229281	280.0662778739
"1103"	245229926	280.066605195062
"1104"	245331917	280.384541013319
"1105"	245386881	280.83058166055
"1106"	245389710	280.83357043662
"1107"	245804085	282.228129775424
"1108"	246703557	283.452538427921
"1109"	246703669	283.452738889226
"1110"	246703738	283.452862387709
"1111"	246703879	283.453114754173
"1112"	246703885	283.453125493171
"1113"	246703914	283.453177398331
"1114"	246703982	283.45329910698
"1115"	246703985	283.45330447648
"1116"	246703990	283.453313425645
"1117"	246704004	283.453338483308
"1118"	246704014	283.453356381639
"1119"	246704040	283.453402917299
"1120"	246704087	283.453487039454
"1121"	246704103	283.453515676783
"1122"	246704166	283.453628436267
"1123"	246704228	283.453739405918
"1124"	246803882	283.504423819303
"1125"	246803916	283.504430418767
"1126"	246803917	283.504430612869
"1127"	246803942	283.504435465416
"1128"	246803952	283.504437406434
"1129"	246803966	283.504440123861
"1130"	246803971	283.50444109437
"1131"	246803974	283.504441676676
"1132"	246804042	283.504454875603
"1133"	246804071	283.504460504558
"1134"	246804077	283.504461669169
"1135"	246804134	283.504472732976
"1136"	246804218	283.504489037534
